"cancer_type" "species" "correlation"
"melanoma" "Miniopterus_natalensis" 0.259320858931619
"mesothelioma" "Miniopterus_natalensis" 0.389495322734881
"oesophagus" "Miniopterus_natalensis" 0.162332849065252
"other tumour types" "Miniopterus_natalensis" 0.246407279598538
"ovarian" "Miniopterus_natalensis" 0.209471348662817
"paediatric" "Miniopterus_natalensis" 0.289578117915144
"pancreas" "Miniopterus_natalensis" 0.142312792018926
"prostate" "Miniopterus_natalensis" 0.159516240483875
"rare other tumour types" "Miniopterus_natalensis" -0.0841244499353373
"renal" "Miniopterus_natalensis" 0.127910682044469
"sarcoma" "Miniopterus_natalensis" 0.217368118300559
"skin" "Miniopterus_natalensis" 0.163610000397422
"small intestine" "Miniopterus_natalensis" 0.0663780348193726
"soft tissue sarcoma" "Miniopterus_natalensis" 0.117928852619902
"testicular" "Miniopterus_natalensis" 0.0917631975609928
"thyroid" "Miniopterus_natalensis" 0.237451706049587
"urothelial" "Miniopterus_natalensis" 0.272985417260823
"uterine" "Miniopterus_natalensis" 0.154466916561803
"all" "Miniopterus_schreibersii" 0.207835818468668
"bladder" "Miniopterus_schreibersii" 0.248083556780224
"breast" "Miniopterus_schreibersii" 0.182214186746919
"central nervous system" "Miniopterus_schreibersii" 0.2116916697296
"colon" "Miniopterus_schreibersii" 0.223836515909025
"colorectal" "Miniopterus_schreibersii" 0.205258279725442
"endometrial" "Miniopterus_schreibersii" 0.169945547915103
"gastric" "Miniopterus_schreibersii" 0.211902331842608
"glioma" "Miniopterus_schreibersii" 0.218561051624192
"head and neck" "Miniopterus_schreibersii" 0.1817293476368
"hepatocellular" "Miniopterus_schreibersii" 0.203506980640436
"intestine" "Miniopterus_schreibersii" 0.160671049647251
"kidney" "Miniopterus_schreibersii" 0.242655214193407
"leukaemia" "Miniopterus_schreibersii" 0.145298119507545
"liver" "Miniopterus_schreibersii" 0.271018932649758
"lung" "Miniopterus_schreibersii" 0.265915334901172
"lymphoma" "Miniopterus_schreibersii" 0.194550775426897
"melanoma" "Miniopterus_schreibersii" 0.2601232580396
"mesothelioma" "Miniopterus_schreibersii" 0.396827665580495
"oesophagus" "Miniopterus_schreibersii" 0.16535352133433
"other tumour types" "Miniopterus_schreibersii" 0.244396084165371
"ovarian" "Miniopterus_schreibersii" 0.20780686081874
"paediatric" "Miniopterus_schreibersii" 0.319161891225998
"pancreas" "Miniopterus_schreibersii" 0.160482619556909
"prostate" "Miniopterus_schreibersii" 0.160555777985473
"rare other tumour types" "Miniopterus_schreibersii" -0.31939602518522
"renal" "Miniopterus_schreibersii" 0.143176154805609
"sarcoma" "Miniopterus_schreibersii" 0.222175547187355
"skin" "Miniopterus_schreibersii" 0.17333580390616
"small intestine" "Miniopterus_schreibersii" 0.0931781039856216
"soft tissue sarcoma" "Miniopterus_schreibersii" 0.137506955787579
"testicular" "Miniopterus_schreibersii" 0.117690402022484
"thyroid" "Miniopterus_schreibersii" 0.242640074746019
"urothelial" "Miniopterus_schreibersii" 0.260439750688521
"uterine" "Miniopterus_schreibersii" 0.159087084740186
"all" "Mirounga_angustirostris" 0.215397920397586
"bladder" "Mirounga_angustirostris" 0.218057664785022
"breast" "Mirounga_angustirostris" 0.180825184998771
"central nervous system" "Mirounga_angustirostris" 0.166779926115177
"colon" "Mirounga_angustirostris" 0.234678519661559
"colorectal" "Mirounga_angustirostris" 0.228898348939135
"endometrial" "Mirounga_angustirostris" 0.165905510022243
"gastric" "Mirounga_angustirostris" 0.194917581208947
"glioma" "Mirounga_angustirostris" 0.22296557578431
"head and neck" "Mirounga_angustirostris" 0.229364755479447
"hepatocellular" "Mirounga_angustirostris" 0.23061768560193
"intestine" "Mirounga_angustirostris" 0.154316087927938
"kidney" "Mirounga_angustirostris" 0.324378592359835
"leukaemia" "Mirounga_angustirostris" 0.166210460937801
"liver" "Mirounga_angustirostris" 0.252520130243914
"lung" "Mirounga_angustirostris" 0.29707026203456
"lymphoma" "Mirounga_angustirostris" 0.206373052753906
"melanoma" "Mirounga_angustirostris" 0.266391977930944
"mesothelioma" "Mirounga_angustirostris" 0.35787899062224
"oesophagus" "Mirounga_angustirostris" 0.102717082500054
"other tumour types" "Mirounga_angustirostris" 0.292213573489981
"ovarian" "Mirounga_angustirostris" 0.238450911093675
"paediatric" "Mirounga_angustirostris" 0.302430582283077
"pancreas" "Mirounga_angustirostris" 0.0890653808353936
"prostate" "Mirounga_angustirostris" 0.188627477145214
"rare other tumour types" "Mirounga_angustirostris" -0.146841307098128
"renal" "Mirounga_angustirostris" 0.200665239500395
"sarcoma" "Mirounga_angustirostris" 0.219906733930005
"skin" "Mirounga_angustirostris" 0.136716299569865
"small intestine" "Mirounga_angustirostris" 0.133156062462917
"soft tissue sarcoma" "Mirounga_angustirostris" 0.0808478927027289
"testicular" "Mirounga_angustirostris" 0.000681613476674125
"thyroid" "Mirounga_angustirostris" 0.251261464073281
"urothelial" "Mirounga_angustirostris" 0.235016526208531
"uterine" "Mirounga_angustirostris" 0.166787296515492
"all" "Mirza_coquereli" 0.316617897997615
"bladder" "Mirza_coquereli" 0.370643160549941
"breast" "Mirza_coquereli" 0.301009156871693
"central nervous system" "Mirza_coquereli" 0.283494060232145
"colon" "Mirza_coquereli" 0.372315459527516
"colorectal" "Mirza_coquereli" 0.330371431877768
"endometrial" "Mirza_coquereli" 0.270029310272903
"gastric" "Mirza_coquereli" 0.332235874375689
"glioma" "Mirza_coquereli" 0.333539641826587
"head and neck" "Mirza_coquereli" 0.373224576166664
"hepatocellular" "Mirza_coquereli" 0.382668659775503
"intestine" "Mirza_coquereli" 0.287309106581155
"kidney" "Mirza_coquereli" 0.413872593823179
"leukaemia" "Mirza_coquereli" 0.223697790249124
"liver" "Mirza_coquereli" 0.255226078612839
"lung" "Mirza_coquereli" 0.374331858999168
"lymphoma" "Mirza_coquereli" 0.312195591603728
"melanoma" "Mirza_coquereli" 0.374080476799249
"mesothelioma" "Mirza_coquereli" 0.519678806800308
"oesophagus" "Mirza_coquereli" 0.248411692009259
"other tumour types" "Mirza_coquereli" 0.425268078565765
"ovarian" "Mirza_coquereli" 0.355089421242468
"paediatric" "Mirza_coquereli" 0.281360712029191
"pancreas" "Mirza_coquereli" 0.273105348343311
"prostate" "Mirza_coquereli" 0.245027217929731
"rare other tumour types" "Mirza_coquereli" 0.373913043478261
"renal" "Mirza_coquereli" 0.281006304501508
"sarcoma" "Mirza_coquereli" 0.31469943434002
"skin" "Mirza_coquereli" 0.347515280481534
"small intestine" "Mirza_coquereli" 0.284376681394015
"soft tissue sarcoma" "Mirza_coquereli" 0.299962757264126
"testicular" "Mirza_coquereli" 0.188314061042191
"thyroid" "Mirza_coquereli" 0.365295649366032
"urothelial" "Mirza_coquereli" 0.422449593629841
"uterine" "Mirza_coquereli" 0.263839993238346
"all" "Monodon_monoceros" 0.197790508045639
"bladder" "Monodon_monoceros" 0.229130157170879
"breast" "Monodon_monoceros" 0.150054747253709
"central nervous system" "Monodon_monoceros" 0.164992274550619
"colon" "Monodon_monoceros" 0.280740611097634
"colorectal" "Monodon_monoceros" 0.222764760172656
"endometrial" "Monodon_monoceros" 0.137071675363797
"gastric" "Monodon_monoceros" 0.17934815811791
"glioma" "Monodon_monoceros" 0.193799099333968
"head and neck" "Monodon_monoceros" 0.213785727883702
"hepatocellular" "Monodon_monoceros" 0.218490666803363
"intestine" "Monodon_monoceros" 0.184148910618402
"kidney" "Monodon_monoceros" 0.292718060507709
"leukaemia" "Monodon_monoceros" 0.134363325168094
"liver" "Monodon_monoceros" 0.305998881845951
"lung" "Monodon_monoceros" 0.278868695362922
"lymphoma" "Monodon_monoceros" 0.197049002689074
"melanoma" "Monodon_monoceros" 0.256436474317479
"mesothelioma" "Monodon_monoceros" 0.260250389509081
"oesophagus" "Monodon_monoceros" 0.142426919763166
"other tumour types" "Monodon_monoceros" 0.242451112290215
"ovarian" "Monodon_monoceros" 0.203625860831918
"paediatric" "Monodon_monoceros" 0.305270561887574
"pancreas" "Monodon_monoceros" 0.185520981507708
"prostate" "Monodon_monoceros" 0.155311885522697
"rare other tumour types" "Monodon_monoceros" -0.387744145800987
"renal" "Monodon_monoceros" 0.132403310869708
"sarcoma" "Monodon_monoceros" 0.183429107091426
"skin" "Monodon_monoceros" 0.154746308710171
"small intestine" "Monodon_monoceros" 0.191833779411038
"soft tissue sarcoma" "Monodon_monoceros" 0.186182742225244
"testicular" "Monodon_monoceros" -0.100399362966768
"thyroid" "Monodon_monoceros" 0.270603444688793
"urothelial" "Monodon_monoceros" 0.181962024583537
"uterine" "Monodon_monoceros" 0.157093766714327
"all" "Mormoops_blainvillei" 0.202794201604576
"bladder" "Mormoops_blainvillei" 0.205409237916309
"breast" "Mormoops_blainvillei" 0.175450471108592
"central nervous system" "Mormoops_blainvillei" 0.160355882985649
"colon" "Mormoops_blainvillei" 0.206119261062232
"colorectal" "Mormoops_blainvillei" 0.205295096271049
"endometrial" "Mormoops_blainvillei" 0.143532067923228
"gastric" "Mormoops_blainvillei" 0.170199158214279
"glioma" "Mormoops_blainvillei" 0.219472375976023
"head and neck" "Mormoops_blainvillei" 0.213697857924115
"hepatocellular" "Mormoops_blainvillei" 0.198943304065273
"intestine" "Mormoops_blainvillei" 0.188762229615329
"kidney" "Mormoops_blainvillei" 0.225767529713787
"leukaemia" "Mormoops_blainvillei" 0.155281100718683
"liver" "Mormoops_blainvillei" 0.206982539035187
"lung" "Mormoops_blainvillei" 0.255368937965274
"lymphoma" "Mormoops_blainvillei" 0.189326389277749
"melanoma" "Mormoops_blainvillei" 0.261231481853424
"mesothelioma" "Mormoops_blainvillei" 0.426213644142923
"oesophagus" "Mormoops_blainvillei" 0.11665811442733
"other tumour types" "Mormoops_blainvillei" 0.244727794355564
"ovarian" "Mormoops_blainvillei" 0.191340428328872
"paediatric" "Mormoops_blainvillei" 0.344288061729659
"pancreas" "Mormoops_blainvillei" 0.123650200317667
"prostate" "Mormoops_blainvillei" 0.156862289474103
"rare other tumour types" "Mormoops_blainvillei" -0.063528701854399
"renal" "Mormoops_blainvillei" 0.151594331290196
"sarcoma" "Mormoops_blainvillei" 0.2093212066836
"skin" "Mormoops_blainvillei" 0.17986210497409
"small intestine" "Mormoops_blainvillei" 0.168770806476975
"soft tissue sarcoma" "Mormoops_blainvillei" 0.243539397316842
"testicular" "Mormoops_blainvillei" 0.0372390998316063
"thyroid" "Mormoops_blainvillei" 0.217665880290529
"urothelial" "Mormoops_blainvillei" 0.230525805942939
"uterine" "Mormoops_blainvillei" 0.179765953012545
"all" "Moschus_moschiferus" 0.209436731335408
"bladder" "Moschus_moschiferus" 0.244074047699257
"breast" "Moschus_moschiferus" 0.179218281248971
"central nervous system" "Moschus_moschiferus" 0.182227516369673
"colon" "Moschus_moschiferus" 0.233939169701164
"colorectal" "Moschus_moschiferus" 0.220523054069815
"endometrial" "Moschus_moschiferus" 0.16989247732311
"gastric" "Moschus_moschiferus" 0.20746573829497
"glioma" "Moschus_moschiferus" 0.198851356197493
"head and neck" "Moschus_moschiferus" 0.2437762623465
"hepatocellular" "Moschus_moschiferus" 0.233533966090011
"intestine" "Moschus_moschiferus" 0.179187696665861
"kidney" "Moschus_moschiferus" 0.298460746230992
"leukaemia" "Moschus_moschiferus" 0.139395179065464
"liver" "Moschus_moschiferus" 0.279188910512682
"lung" "Moschus_moschiferus" 0.276168746991248
"lymphoma" "Moschus_moschiferus" 0.198588035041008
"melanoma" "Moschus_moschiferus" 0.252860531193369
"mesothelioma" "Moschus_moschiferus" 0.238004042811381
"oesophagus" "Moschus_moschiferus" 0.155493593406576
"other tumour types" "Moschus_moschiferus" 0.263771712195998
"ovarian" "Moschus_moschiferus" 0.219787154746579
"paediatric" "Moschus_moschiferus" 0.302973901778671
"pancreas" "Moschus_moschiferus" 0.115147040541889
"prostate" "Moschus_moschiferus" 0.170539563345672
"rare other tumour types" "Moschus_moschiferus" -0.176565978257399
"renal" "Moschus_moschiferus" 0.166093675670541
"sarcoma" "Moschus_moschiferus" 0.201206402980359
"skin" "Moschus_moschiferus" 0.171969730638731
"small intestine" "Moschus_moschiferus" 0.142241606346709
"soft tissue sarcoma" "Moschus_moschiferus" 0.189096846203888
"testicular" "Moschus_moschiferus" 0.14750726496411
"thyroid" "Moschus_moschiferus" 0.241845410602231
"urothelial" "Moschus_moschiferus" 0.251450736545888
"uterine" "Moschus_moschiferus" 0.20535695427394
"all" "Mungos_mungo" 0.217074596865877
"bladder" "Mungos_mungo" 0.228647872100513
"breast" "Mungos_mungo" 0.178526422742076
"central nervous system" "Mungos_mungo" 0.220726153678781
"colon" "Mungos_mungo" 0.258244882982976
"colorectal" "Mungos_mungo" 0.233423249807677
"endometrial" "Mungos_mungo" 0.165924478615866
"gastric" "Mungos_mungo" 0.201638471506738
"glioma" "Mungos_mungo" 0.225395123580692
"head and neck" "Mungos_mungo" 0.226745605842037
"hepatocellular" "Mungos_mungo" 0.227882915786646
"intestine" "Mungos_mungo" 0.180458439211716
"kidney" "Mungos_mungo" 0.356416479105715
"leukaemia" "Mungos_mungo" 0.134751613358896
"liver" "Mungos_mungo" 0.258454233245622
"lung" "Mungos_mungo" 0.290341202917283
"lymphoma" "Mungos_mungo" 0.210017007597188
"melanoma" "Mungos_mungo" 0.268121369844419
"mesothelioma" "Mungos_mungo" 0.369939488755761
"oesophagus" "Mungos_mungo" 0.185702418660705
"other tumour types" "Mungos_mungo" 0.290614604634794
"ovarian" "Mungos_mungo" 0.230752716194707
"paediatric" "Mungos_mungo" 0.229457375144548
"pancreas" "Mungos_mungo" 0.151362706481234
"prostate" "Mungos_mungo" 0.178164798568935
"rare other tumour types" "Mungos_mungo" -0.141612536518966
"renal" "Mungos_mungo" 0.193933158568169
"sarcoma" "Mungos_mungo" 0.205625543374702
"skin" "Mungos_mungo" 0.1100302046768
"small intestine" "Mungos_mungo" 0.313156407814175
"soft tissue sarcoma" "Mungos_mungo" 0.157702539990019
"testicular" "Mungos_mungo" 0.0583044246713055
"thyroid" "Mungos_mungo" 0.266422085135645
"urothelial" "Mungos_mungo" 0.290084806855598
"uterine" "Mungos_mungo" 0.17016225141576
"all" "Murina_feae" 0.197823165815109
"bladder" "Murina_feae" 0.211468606070196
"breast" "Murina_feae" 0.155392016316812
"central nervous system" "Murina_feae" 0.149963045493268
"colon" "Murina_feae" 0.213080828182945
"colorectal" "Murina_feae" 0.20831122754774
"endometrial" "Murina_feae" 0.141814967675031
"gastric" "Murina_feae" 0.184485153861318
"glioma" "Murina_feae" 0.209261309389146
"head and neck" "Murina_feae" 0.18791226754322
"hepatocellular" "Murina_feae" 0.208202671535141
"intestine" "Murina_feae" 0.174079045779496
"kidney" "Murina_feae" 0.263922440003957
"leukaemia" "Murina_feae" 0.139883923985959
"liver" "Murina_feae" 0.228058803826265
"lung" "Murina_feae" 0.227229618795732
"lymphoma" "Murina_feae" 0.180092765788968
"melanoma" "Murina_feae" 0.241537564606796
"mesothelioma" "Murina_feae" 0.27940642739242
"oesophagus" "Murina_feae" 0.163718673329137
"other tumour types" "Murina_feae" 0.282404411168655
"ovarian" "Murina_feae" 0.20390536718291
"paediatric" "Murina_feae" 0.285169333509226
"pancreas" "Murina_feae" 0.148777131049778
"prostate" "Murina_feae" 0.140607795639177
"rare other tumour types" "Murina_feae" -0.0538898643316626
"renal" "Murina_feae" 0.157143574563709
"sarcoma" "Murina_feae" 0.220307556917489
"skin" "Murina_feae" 0.160777219019397
"small intestine" "Murina_feae" 0.203185820596606
"soft tissue sarcoma" "Murina_feae" 0.160930466825052
"testicular" "Murina_feae" -0.059821074991528
"thyroid" "Murina_feae" 0.221596374881177
"urothelial" "Murina_feae" 0.267647717225749
"uterine" "Murina_feae" 0.169104078638907
"all" "Muscardinus_avellanarius" 0.207147691806085
"bladder" "Muscardinus_avellanarius" 0.235422109170623
"breast" "Muscardinus_avellanarius" 0.187752613793687
"central nervous system" "Muscardinus_avellanarius" 0.113639472197597
"colon" "Muscardinus_avellanarius" 0.257466670331267
"colorectal" "Muscardinus_avellanarius" 0.197535141575362
"endometrial" "Muscardinus_avellanarius" 0.15219736984144
"gastric" "Muscardinus_avellanarius" 0.202863975063548
"glioma" "Muscardinus_avellanarius" 0.232211282566708
"head and neck" "Muscardinus_avellanarius" 0.180900294322046
"hepatocellular" "Muscardinus_avellanarius" 0.203146261650407
"intestine" "Muscardinus_avellanarius" 0.167560140737554
"kidney" "Muscardinus_avellanarius" 0.317732561803877
"leukaemia" "Muscardinus_avellanarius" 0.138561145692313
"liver" "Muscardinus_avellanarius" 0.312411646559892
"lung" "Muscardinus_avellanarius" 0.266831172638442
"lymphoma" "Muscardinus_avellanarius" 0.189466836934791
"melanoma" "Muscardinus_avellanarius" 0.262884864697093
"mesothelioma" "Muscardinus_avellanarius" 0.31498393898264
"oesophagus" "Muscardinus_avellanarius" 0.153229714700765
"other tumour types" "Muscardinus_avellanarius" 0.224278531715154
"ovarian" "Muscardinus_avellanarius" 0.215929450772761
"paediatric" "Muscardinus_avellanarius" 0.237101341406459
"pancreas" "Muscardinus_avellanarius" 0.159245375850222
"prostate" "Muscardinus_avellanarius" 0.168863431755582
"rare other tumour types" "Muscardinus_avellanarius" 0.0513043478260869
"renal" "Muscardinus_avellanarius" 0.16134623193165
"sarcoma" "Muscardinus_avellanarius" 0.214430105725237
"skin" "Muscardinus_avellanarius" 0.160726972727833
"small intestine" "Muscardinus_avellanarius" 0.140711371040093
"soft tissue sarcoma" "Muscardinus_avellanarius" 0.440972397030679
"testicular" "Muscardinus_avellanarius" -0.0973434295335222
"thyroid" "Muscardinus_avellanarius" 0.209750687985865
"urothelial" "Muscardinus_avellanarius" 0.314062044679695
"uterine" "Muscardinus_avellanarius" 0.185213901851808
"all" "Mus_caroli" 0.198557809823322
"bladder" "Mus_caroli" 0.222214618841768
